idCommune;nomCommune;Annee;nbMaison;nbAppart;prixMoyen;prixM2Moyen;surfaceMoy;depCulturellesTotales;budgetTotal;population;departement;gare
22262;QUINTIN;2018;32;1;103256.0;1091.21;96.0909;-1.0;-1.0;-1;22;null;
22262;QUINTIN;2019;37;4;125832.0;1183.15;112.415;-1.0;-1.0;-1;22;null;
22262;QUINTIN;2020;48;1;151764.0;1386.55;113.122;-1.0;-1.0;-1;22;null;
22262;QUINTIN;2021;37;6;140803.0;1584.7;97.093;-1.0;-1.0;-1;22;null;
22263;LE QUIOU;2018;4;0;71500.0;911.25;85.5;-1.0;-1.0;-1;22;null;
22263;LE QUIOU;2019;5;0;115092.0;1111.0;107.0;-1.0;-1.0;-1;22;null;
22263;LE QUIOU;2020;1;0;139000.0;1598.0;87.0;-1.0;-1.0;-1;22;null;
22263;LE QUIOU;2021;8;0;170239.0;1756.12;97.25;-1.0;-1.0;-1;22;null;
22264;LA ROCHE-JAUDY;2018;43;1;118326.0;1229.34;95.2273;-1.0;-1.0;-1;22;null;
22264;LA ROCHE-JAUDY;2019;38;0;96026.1;999.868;98.9211;-1.0;-1.0;-1;22;null;
22264;LA ROCHE-JAUDY;2020;52;0;116848.0;1168.58;102.5;-1.0;-1.0;-1;22;null;
22264;LA ROCHE-JAUDY;2021;50;0;163719.0;1526.38;108.5;-1.0;-1.0;-1;22;null;
22265;ROSPEZ;2018;25;0;143266.0;1325.0;111.32;-1.0;-1.0;-1;22;null;
22265;ROSPEZ;2019;21;0;136598.0;1288.52;109.095;-1.0;-1.0;-1;22;null;
22265;ROSPEZ;2020;17;0;143118.0;1405.82;102.353;-1.0;-1.0;-1;22;null;
22265;ROSPEZ;2021;33;0;185748.0;1742.36;106.061;-1.0;-1.0;-1;22;null;
22266;ROSTRENEN;2018;48;2;79645.8;758.24;100.76;-1.0;-1.0;-1;22;null;
22266;ROSTRENEN;2019;59;1;70804.4;784.767;90.4;-1.0;-1.0;-1;22;null;
22266;ROSTRENEN;2020;66;2;87793.1;939.794;94.6471;-1.0;-1.0;-1;22;null;
22266;ROSTRENEN;2021;96;0;96525.5;1031.69;95.6042;-1.0;-1.0;-1;22;null;
22267;ROUILLAC;2018;2;0;41500.0;600.5;68.5;-1.0;-1.0;-1;22;null;
22267;ROUILLAC;2019;2;0;34500.0;552.5;63.0;-1.0;-1.0;-1;22;null;
22267;ROUILLAC;2020;8;0;78912.5;840.125;96.25;-1.0;-1.0;-1;22;null;
22267;ROUILLAC;2021;9;0;97288.9;1191.11;86.5556;-1.0;-1.0;-1;22;null;
22268;RUCA;2018;5;0;165800.0;1571.4;105.8;-1.0;-1.0;-1;22;null;
22268;RUCA;2019;12;0;127067.0;1417.42;91.0;-1.0;-1.0;-1;22;null;
22268;RUCA;2020;17;0;176894.0;1692.0;110.706;-1.0;-1.0;-1;22;null;
22268;RUCA;2021;13;0;156980.0;1483.15;106.308;-1.0;-1.0;-1;22;null;
22269;RUNAN;2018;4;0;93750.0;844.5;99.25;-1.0;-1.0;-1;22;null;
22269;RUNAN;2019;3;0;88183.3;814.0;114.667;-1.0;-1.0;-1;22;null;
22269;RUNAN;2020;3;0;108217.0;886.333;111.333;-1.0;-1.0;-1;22;null;
22269;RUNAN;2021;6;0;112133.0;1090.67;94.5;-1.0;-1.0;-1;22;null;
22271;SAINT-ADRIEN;2018;4;0;105250.0;1076.5;96.75;-1.0;-1.0;-1;22;null;
22271;SAINT-ADRIEN;2019;6;0;111833.0;1143.5;103.5;-1.0;-1.0;-1;22;null;
22271;SAINT-ADRIEN;2020;1;0;120000.0;1176.0;102.0;-1.0;-1.0;-1;22;null;
22271;SAINT-ADRIEN;2021;8;0;112550.0;1236.0;86.5;-1.0;-1.0;-1;22;null;
22272;SAINT-AGATHON;2018;18;3;151776.0;1423.38;113.0;-1.0;-1.0;-1;22;null;
22272;SAINT-AGATHON;2019;20;2;120575.0;1318.0;90.7727;-1.0;-1.0;-1;22;null;
22272;SAINT-AGATHON;2020;32;2;162725.0;1701.68;99.8824;-1.0;-1.0;-1;22;null;
22272;SAINT-AGATHON;2021;35;5;128396.0;1511.0;89.55;-1.0;-1.0;-1;22;null;
22273;SAINT-ALBAN;2018;28;0;170683.0;1799.21;92.1071;-1.0;-1.0;-1;22;null;
22273;SAINT-ALBAN;2019;32;0;191414.0;1792.0;104.062;-1.0;-1.0;-1;22;null;
22273;SAINT-ALBAN;2020;34;0;215364.0;2076.47;105.235;-1.0;-1.0;-1;22;null;
22273;SAINT-ALBAN;2021;40;0;261136.0;2386.38;110.9;-1.0;-1.0;-1;22;null;
22274;SAINT-ANDRE-DES-EAUX;2018;7;0;186085.0;1668.14;110.571;-1.0;-1.0;-1;22;null;
22274;SAINT-ANDRE-DES-EAUX;2019;5;0;152050.0;1350.2;112.0;-1.0;-1.0;-1;22;null;
22274;SAINT-ANDRE-DES-EAUX;2020;3;0;240300.0;1589.0;150.0;-1.0;-1.0;-1;22;null;
22274;SAINT-ANDRE-DES-EAUX;2021;4;0;115875.0;1263.25;98.0;-1.0;-1.0;-1;22;null;
22275;SAINT-BARNABE;2018;15;0;119333.0;1164.47;112.4;-1.0;-1.0;-1;22;null;
22275;SAINT-BARNABE;2019;10;0;76720.0;830.0;92.4;-1.0;-1.0;-1;22;null;
22275;SAINT-BARNABE;2020;11;0;108795.0;1234.27;91.6364;-1.0;-1.0;-1;22;null;
22275;SAINT-BARNABE;2021;19;0;111341.0;1225.32;97.7895;-1.0;-1.0;-1;22;null;
22276;SAINT-BIHY;2018;2;0;128000.0;936.5;142.0;-1.0;-1.0;-1;22;null;
22276;SAINT-BIHY;2021;7;0;129286.0;1252.0;98.5714;-1.0;-1.0;-1;22;null;
22277;SAINT-BRANDAN;2018;23;0;153427.0;1605.17;94.7826;-1.0;-1.0;-1;22;Gare [codeGare=87473330, nomGare=QUINTIN, estFret=true, estVoyageur=falsecommune22277];
22277;SAINT-BRANDAN;2019;28;0;115427.0;1351.61;87.8571;-1.0;-1.0;-1;22;Gare [codeGare=87473330, nomGare=QUINTIN, estFret=true, estVoyageur=falsecommune22277];
22277;SAINT-BRANDAN;2020;29;0;161597.0;1495.52;106.931;-1.0;-1.0;-1;22;Gare [codeGare=87473330, nomGare=QUINTIN, estFret=true, estVoyageur=falsecommune22277];
22277;SAINT-BRANDAN;2021;36;0;143751.0;1440.28;99.2222;-1.0;-1.0;-1;22;Gare [codeGare=87473330, nomGare=QUINTIN, estFret=true, estVoyageur=falsecommune22277];
22278;SAINT-BRIEUC;2018;378;447;105932.0;1321.27;78.7794;-1.0;-1.0;-1;22;Gare [codeGare=87473009, nomGare=ST-BRIEUC, estFret=true, estVoyageur=truecommune22278];
22278;SAINT-BRIEUC;2019;437;568;102128.0;1315.08;76.2627;7914.0;78109.0;44170;22;Gare [codeGare=87473009, nomGare=ST-BRIEUC, estFret=true, estVoyageur=truecommune22278];
22278;SAINT-BRIEUC;2020;391;653;107054.0;1418.96;74.6073;7312.0;0.0;45721;22;Gare [codeGare=87473009, nomGare=ST-BRIEUC, estFret=true, estVoyageur=truecommune22278];
22278;SAINT-BRIEUC;2021;525;718;129653.0;1621.32;78.8689;-1.0;-1.0;-1;22;Gare [codeGare=87473009, nomGare=ST-BRIEUC, estFret=true, estVoyageur=truecommune22278];
22279;SAINT-CARADEC;2018;17;0;96250.4;948.647;109.294;-1.0;-1.0;-1;22;null;
22279;SAINT-CARADEC;2019;13;0;83846.2;1021.08;84.9231;-1.0;-1.0;-1;22;null;
22279;SAINT-CARADEC;2020;16;1;98355.9;1032.35;94.2353;-1.0;-1.0;-1;22;null;
22279;SAINT-CARADEC;2021;20;0;118256.0;1279.75;96.45;-1.0;-1.0;-1;22;null;
22280;SAINT-CARNE;2018;13;0;146423.0;1493.85;97.9231;-1.0;-1.0;-1;22;null;
22280;SAINT-CARNE;2019;12;0;123783.0;1460.33;85.25;-1.0;-1.0;-1;22;null;
22280;SAINT-CARNE;2020;13;0;156185.0;1450.54;111.538;-1.0;-1.0;-1;22;null;
22280;SAINT-CARNE;2021;16;0;184647.0;1775.88;102.375;-1.0;-1.0;-1;22;null;
22281;SAINT-CARREUC;2018;16;0;118314.0;1133.19;109.438;-1.0;-1.0;-1;22;null;
22281;SAINT-CARREUC;2019;13;0;123086.0;1277.62;97.3846;-1.0;-1.0;-1;22;null;
22281;SAINT-CARREUC;2020;11;0;133923.0;1289.09;105.455;-1.0;-1.0;-1;22;null;
22281;SAINT-CARREUC;2021;16;0;133223.0;1233.88;106.25;-1.0;-1.0;-1;22;null;
22282;SAINT-CAST-LE-GUILDO;2018;69;41;228647.0;2814.44;78.8545;-1.0;-1.0;-1;22;null;
22282;SAINT-CAST-LE-GUILDO;2019;93;68;214168.0;2695.5;82.0124;-1.0;-1.0;-1;22;null;
22282;SAINT-CAST-LE-GUILDO;2020;105;85;217537.0;2879.99;77.5368;-1.0;-1.0;-1;22;null;
22282;SAINT-CAST-LE-GUILDO;2021;90;55;294582.0;3493.37;85.2345;-1.0;-1.0;-1;22;null;
22283;SAINT-CLET;2018;9;0;103104.0;1021.78;101.222;-1.0;-1.0;-1;22;null;
22283;SAINT-CLET;2019;17;0;91632.4;996.059;95.6471;-1.0;-1.0;-1;22;null;
22283;SAINT-CLET;2020;16;0;128293.0;1433.88;88.875;-1.0;-1.0;-1;22;null;
22283;SAINT-CLET;2021;23;0;106015.0;1275.3;83.9565;-1.0;-1.0;-1;22;null;
22284;SAINT-CONNAN;2018;6;0;49678.3;688.667;68.6667;-1.0;-1.0;-1;22;null;
22284;SAINT-CONNAN;2019;5;0;95560.0;1314.4;78.4;-1.0;-1.0;-1;22;null;
22284;SAINT-CONNAN;2020;8;0;58625.0;752.75;74.5;-1.0;-1.0;-1;22;null;
22284;SAINT-CONNAN;2021;14;0;85587.1;1064.43;83.5714;-1.0;-1.0;-1;22;null;
22285;SAINT-CONNEC;2018;6;0;81492.7;1061.83;87.5;-1.0;-1.0;-1;22;null;
22285;SAINT-CONNEC;2019;1;0;40000.0;426.0;94.0;-1.0;-1.0;-1;22;null;
22285;SAINT-CONNEC;2020;6;0;128483.0;939.167;138.833;-1.0;-1.0;-1;22;null;
22285;SAINT-CONNEC;2021;10;0;90963.0;1167.8;84.3;-1.0;-1.0;-1;22;null;
22286;SAINT-DENOUAL;2018;4;0;126675.0;1388.25;90.25;-1.0;-1.0;-1;22;null;
22286;SAINT-DENOUAL;2019;7;0;138529.0;1169.57;129.571;-1.0;-1.0;-1;22;null;
22286;SAINT-DENOUAL;2020;5;0;172800.0;1944.4;93.8;-1.0;-1.0;-1;22;null;
22286;SAINT-DENOUAL;2021;5;0;187161.0;1769.0;105.2;-1.0;-1.0;-1;22;null;
22287;SAINT-DONAN;2018;12;0;146605.0;1259.5;116.667;-1.0;-1.0;-1;22;null;
22287;SAINT-DONAN;2019;16;0;144021.0;1257.88;116.125;-1.0;-1.0;-1;22;null;
22287;SAINT-DONAN;2020;16;0;134126.0;1395.31;99.3125;-1.0;-1.0;-1;22;null;
22287;SAINT-DONAN;2021;21;0;151561.0;1466.33;104.19;-1.0;-1.0;-1;22;null;
22288;SAINT-ETIENNE-DU-GUE-DE-L'ISLE;2018;4;0;47600.0;634.0;72.25;-1.0;-1.0;-1;22;null;
22288;SAINT-ETIENNE-DU-GUE-DE-L'ISLE;2019;2;0;38500.0;380.0;101.0;-1.0;-1.0;-1;22;null;
22288;SAINT-ETIENNE-DU-GUE-DE-L'ISLE;2020;2;0;106405.0;1325.0;80.5;-1.0;-1.0;-1;22;null;
22288;SAINT-ETIENNE-DU-GUE-DE-L'ISLE;2021;11;0;120986.0;1021.27;114.909;-1.0;-1.0;-1;22;null;
22289;SAINT-FIACRE;2018;2;0;50000.0;1146.0;42.5;-1.0;-1.0;-1;22;null;
22289;SAINT-FIACRE;2019;3;0;69000.0;947.333;86.6667;-1.0;-1.0;-1;22;null;
22289;SAINT-FIACRE;2020;1;0;183200.0;1078.0;170.0;-1.0;-1.0;-1;22;null;
22289;SAINT-FIACRE;2021;2;0;86000.0;1079.5;75.5;-1.0;-1.0;-1;22;null;
22291;SAINT-GILDAS;2018;1;0;69000.0;885.0;78.0;-1.0;-1.0;-1;22;null;
22291;SAINT-GILDAS;2019;2;0;95420.0;655.0;146.0;-1.0;-1.0;-1;22;null;
22291;SAINT-GILDAS;2020;4;0;115748.0;1082.5;105.75;-1.0;-1.0;-1;22;null;
22291;SAINT-GILDAS;2021;3;0;85833.3;1016.33;90.6667;-1.0;-1.0;-1;22;null;
22293;SAINT-GILLES-LES-BOIS;2018;6;0;101950.0;1056.83;94.1667;-1.0;-1.0;-1;22;null;
22293;SAINT-GILLES-LES-BOIS;2019;7;0;93271.4;1075.57;88.0;-1.0;-1.0;-1;22;null;
22293;SAINT-GILLES-LES-BOIS;2020;7;0;110429.0;1098.86;114.286;-1.0;-1.0;-1;22;null;
22293;SAINT-GILLES-LES-BOIS;2021;7;0;128921.0;1018.57;125.571;-1.0;-1.0;-1;22;null;
22294;SAINT-GILLES-PLIGEAUX;2018;6;0;56841.7;663.167;88.1667;-1.0;-1.0;-1;22;null;
22294;SAINT-GILLES-PLIGEAUX;2019;3;0;75666.7;774.667;95.6667;-1.0;-1.0;-1;22;null;
22294;SAINT-GILLES-PLIGEAUX;2020;4;0;118814.0;1048.5;95.5;-1.0;-1.0;-1;22;null;
22294;SAINT-GILLES-PLIGEAUX;2021;16;0;54506.9;750.875;72.6875;-1.0;-1.0;-1;22;null;
22295;SAINT-GILLES-VIEUX-MARCHE;2018;5;0;110027.0;864.0;132.6;-1.0;-1.0;-1;22;null;
22295;SAINT-GILLES-VIEUX-MARCHE;2019;5;0;83520.0;1000.2;82.0;-1.0;-1.0;-1;22;null;
22295;SAINT-GILLES-VIEUX-MARCHE;2020;10;0;81710.0;768.1;102.2;-1.0;-1.0;-1;22;null;
22295;SAINT-GILLES-VIEUX-MARCHE;2021;12;0;84104.9;936.083;91.1667;-1.0;-1.0;-1;22;null;
22296;SAINT-GLEN;2018;5;0;128619.0;1316.8;97.6;-1.0;-1.0;-1;22;null;
22296;SAINT-GLEN;2019;11;0;112032.0;1208.09;95.3636;-1.0;-1.0;-1;22;null;
22296;SAINT-GLEN;2020;9;1;135431.0;1480.4;102.2;-1.0;-1.0;-1;22;null;
22296;SAINT-GLEN;2021;17;0;102846.0;1129.53;92.1176;-1.0;-1.0;-1;22;null;
22299;SAINT-HELEN;2018;22;0;173381.0;1584.18;112.318;-1.0;-1.0;-1;22;null;
22299;SAINT-HELEN;2019;23;0;188778.0;1738.87;109.609;-1.0;-1.0;-1;22;null;
22299;SAINT-HELEN;2020;24;0;169534.0;1662.96;105.542;-1.0;-1.0;-1;22;null;
22299;SAINT-HELEN;2021;24;0;209702.0;2030.33;108.042;-1.0;-1.0;-1;22;null;
22300;SAINT-HERVE;2018;1;0;93400.0;1315.0;71.0;-1.0;-1.0;-1;22;Gare [codeGare=87473363, nomGare=UZEL, estFret=true, estVoyageur=falsecommune22300];
22300;SAINT-HERVE;2019;3;0;244167.0;2435.0;91.6667;-1.0;-1.0;-1;22;Gare [codeGare=87473363, nomGare=UZEL, estFret=true, estVoyageur=falsecommune22300];
22300;SAINT-HERVE;2020;5;0;99400.0;1281.2;87.2;-1.0;-1.0;-1;22;Gare [codeGare=87473363, nomGare=UZEL, estFret=true, estVoyageur=falsecommune22300];
22300;SAINT-HERVE;2021;6;0;101749.0;1547.0;78.5;-1.0;-1.0;-1;22;Gare [codeGare=87473363, nomGare=UZEL, estFret=true, estVoyageur=falsecommune22300];
22302;SAINT-JACUT-DE-LA-MER;2018;25;4;248821.0;3364.03;79.7931;-1.0;-1.0;-1;22;null;
22302;SAINT-JACUT-DE-LA-MER;2019;29;3;275443.0;3119.66;93.75;-1.0;-1.0;-1;22;null;
22302;SAINT-JACUT-DE-LA-MER;2020;25;2;372580.0;3663.81;100.222;-1.0;-1.0;-1;22;null;
22302;SAINT-JACUT-DE-LA-MER;2021;27;2;388362.0;4373.03;99.1034;-1.0;-1.0;-1;22;null;
22304;SAINT-JEAN-KERDANIEL;2018;4;0;141925.0;1295.5;109.75;-1.0;-1.0;-1;22;null;
22304;SAINT-JEAN-KERDANIEL;2019;7;0;137571.0;1333.57;121.0;-1.0;-1.0;-1;22;null;
22304;SAINT-JEAN-KERDANIEL;2020;7;0;202514.0;2044.14;93.7143;-1.0;-1.0;-1;22;null;
22304;SAINT-JEAN-KERDANIEL;2021;6;0;175167.0;1542.0;112.0;-1.0;-1.0;-1;22;null;
22305;SAINT-JOUAN-DE-L'ISLE;2018;5;0;118974.0;1050.6;119.2;-1.0;-1.0;-1;22;null;
22305;SAINT-JOUAN-DE-L'ISLE;2019;6;0;91166.7;847.0;113.167;-1.0;-1.0;-1;22;null;
22305;SAINT-JOUAN-DE-L'ISLE;2020;3;0;197667.0;1550.67;134.667;-1.0;-1.0;-1;22;null;
22305;SAINT-JOUAN-DE-L'ISLE;2021;6;0;144433.0;1403.33;104.667;-1.0;-1.0;-1;22;null;
22306;SAINT-JUDOCE;2018;4;0;148550.0;1491.5;100.5;-1.0;-1.0;-1;22;null;
22306;SAINT-JUDOCE;2019;11;0;135000.0;1301.64;106.636;-1.0;-1.0;-1;22;null;
22306;SAINT-JUDOCE;2020;8;0;158812.0;1309.62;118.5;-1.0;-1.0;-1;22;null;
22306;SAINT-JUDOCE;2021;14;0;149750.0;1502.14;105.714;-1.0;-1.0;-1;22;null;
22307;SAINT-JULIEN;2018;13;0;138881.0;1380.0;100.462;-1.0;-1.0;-1;22;null;
22307;SAINT-JULIEN;2019;23;1;145037.0;1367.58;105.833;-1.0;-1.0;-1;22;null;
22307;SAINT-JULIEN;2020;17;0;141964.0;1456.47;100.0;-1.0;-1.0;-1;22;null;
22307;SAINT-JULIEN;2021;21;2;167483.0;1699.91;100.87;-1.0;-1.0;-1;22;null;
22308;SAINT-JUVAT;2018;6;0;138000.0;1311.5;109.0;-1.0;-1.0;-1;22;null;
22308;SAINT-JUVAT;2019;9;0;132536.0;1162.67;107.111;-1.0;-1.0;-1;22;null;
22308;SAINT-JUVAT;2020;9;1;168420.0;1664.1;96.8;-1.0;-1.0;-1;22;null;
22308;SAINT-JUVAT;2021;15;0;131563.0;1236.0;102.467;-1.0;-1.0;-1;22;null;
22309;SAINT-LAUNEUC;2018;3;0;125243.0;1160.33;119.667;-1.0;-1.0;-1;22;null;
22309;SAINT-LAUNEUC;2019;4;0;64625.0;892.25;73.25;-1.0;-1.0;-1;22;null;
22309;SAINT-LAUNEUC;2020;2;0;197500.0;784.5;197.5;-1.0;-1.0;-1;22;null;
22309;SAINT-LAUNEUC;2021;2;0;143000.0;1218.5;134.0;-1.0;-1.0;-1;22;null;
22310;SAINT-LAURENT;2018;4;0;130750.0;1422.5;91.25;-1.0;-1.0;-1;22;null;
22310;SAINT-LAURENT;2019;9;0;102966.0;1070.56;96.5556;-1.0;-1.0;-1;22;null;
22310;SAINT-LAURENT;2020;4;0;120250.0;1333.75;87.75;-1.0;-1.0;-1;22;null;
22310;SAINT-LAURENT;2021;11;0;134350.0;1207.27;115.091;-1.0;-1.0;-1;22;null;
22311;SAINT-LORMEL;2018;12;0;157533.0;1560.58;98.75;-1.0;-1.0;-1;22;null;
22311;SAINT-LORMEL;2019;12;0;177958.0;1826.75;96.5833;-1.0;-1.0;-1;22;null;
22311;SAINT-LORMEL;2020;13;0;226492.0;1855.46;123.692;-1.0;-1.0;-1;22;null;
22311;SAINT-LORMEL;2021;28;0;210796.0;2068.0;107.893;-1.0;-1.0;-1;22;null;
22312;SAINT-MADEN;2018;3;0;106950.0;904.333;117.333;-1.0;-1.0;-1;22;null;
22312;SAINT-MADEN;2019;1;0;71800.0;1305.0;55.0;-1.0;-1.0;-1;22;null;
22312;SAINT-MADEN;2020;7;0;136814.0;1233.86;94.5714;-1.0;-1.0;-1;22;null;
22312;SAINT-MADEN;2021;1;0;352500.0;4147.0;85.0;-1.0;-1.0;-1;22;null;
22313;SAINT-MARTIN-DES-PRES;2018;5;0;69256.0;738.6;88.0;-1.0;-1.0;-1;22;null;
22313;SAINT-MARTIN-DES-PRES;2019;4;0;106250.0;1123.0;96.5;-1.0;-1.0;-1;22;null;
22313;SAINT-MARTIN-DES-PRES;2020;9;0;62304.4;826.222;69.3333;-1.0;-1.0;-1;22;null;
22313;SAINT-MARTIN-DES-PRES;2021;7;0;127284.0;1086.71;131.0;-1.0;-1.0;-1;22;null;
22314;SAINT-MAUDAN;2018;8;0;92086.8;1120.38;81.0;-1.0;-1.0;-1;22;null;
22314;SAINT-MAUDAN;2019;1;0;155000.0;1165.0;133.0;-1.0;-1.0;-1;22;null;
22314;SAINT-MAUDAN;2020;4;0;97125.0;1117.25;90.0;-1.0;-1.0;-1;22;null;
22314;SAINT-MAUDAN;2021;7;0;123551.0;1218.86;98.4286;-1.0;-1.0;-1;22;null;
22315;SAINT-MAUDEZ;2018;3;0;128333.0;1367.0;96.0;-1.0;-1.0;-1;22;null;
22315;SAINT-MAUDEZ;2019;8;0;163625.0;1343.88;118.875;-1.0;-1.0;-1;22;null;
22315;SAINT-MAUDEZ;2020;4;0;192597.0;1920.75;96.75;-1.0;-1.0;-1;22;null;
22315;SAINT-MAUDEZ;2021;9;0;158678.0;1856.44;84.2222;-1.0;-1.0;-1;22;null;
22316;SAINT-MAYEUX;2018;8;0;58517.5;622.5;100.75;-1.0;-1.0;-1;22;null;
22316;SAINT-MAYEUX;2019;10;0;53140.5;663.7;80.6;-1.0;-1.0;-1;22;null;
22316;SAINT-MAYEUX;2020;8;0;70401.2;779.875;96.75;-1.0;-1.0;-1;22;null;
22316;SAINT-MAYEUX;2021;20;0;83016.0;1031.25;81.05;-1.0;-1.0;-1;22;null;
22317;SAINT-MELOIR-DES-BOIS;2018;5;0;132000.0;1243.0;108.4;-1.0;-1.0;-1;22;null;
22317;SAINT-MELOIR-DES-BOIS;2019;5;0;96600.0;790.8;118.2;-1.0;-1.0;-1;22;null;
22317;SAINT-MELOIR-DES-BOIS;2020;7;1;96643.8;1034.5;88.625;-1.0;-1.0;-1;22;null;
22317;SAINT-MELOIR-DES-BOIS;2021;13;0;222877.0;1629.62;124.0;-1.0;-1.0;-1;22;null;
22318;SAINT-MICHEL-DE-PLELAN;2018;5;0;100200.0;948.0;107.4;-1.0;-1.0;-1;22;null;
22318;SAINT-MICHEL-DE-PLELAN;2019;6;0;99364.7;1039.33;97.6667;-1.0;-1.0;-1;22;null;
22318;SAINT-MICHEL-DE-PLELAN;2020;7;0;79814.3;1277.71;75.0;-1.0;-1.0;-1;22;null;
22318;SAINT-MICHEL-DE-PLELAN;2021;7;0;140136.0;1698.43;92.1429;-1.0;-1.0;-1;22;null;
22319;SAINT-MICHEL-EN-GREVE;2018;8;1;185000.0;1886.67;91.6667;-1.0;-1.0;-1;22;null;
22319;SAINT-MICHEL-EN-GREVE;2019;7;1;132688.0;1961.5;86.0;-1.0;-1.0;-1;22;null;
22319;SAINT-MICHEL-EN-GREVE;2020;9;1;158159.0;1954.8;96.4;-1.0;-1.0;-1;22;null;
22319;SAINT-MICHEL-EN-GREVE;2021;9;0;237244.0;2350.56;105.0;-1.0;-1.0;-1;22;null;
22320;SAINT-NICODEME;2018;2;0;25000.0;472.0;53.0;-1.0;-1.0;-1;22;null;
22320;SAINT-NICODEME;2019;4;0;94500.0;1092.0;87.25;-1.0;-1.0;-1;22;null;
22320;SAINT-NICODEME;2020;5;0;110400.0;2351.8;70.6;-1.0;-1.0;-1;22;null;
22320;SAINT-NICODEME;2021;6;0;115033.0;885.167;125.833;-1.0;-1.0;-1;22;null;
22321;SAINT-NICOLAS-DU-PELEM;2018;29;0;77362.1;879.379;86.3448;-1.0;-1.0;-1;22;null;
22321;SAINT-NICOLAS-DU-PELEM;2019;38;0;84715.8;886.368;86.4737;-1.0;-1.0;-1;22;null;
22321;SAINT-NICOLAS-DU-PELEM;2020;41;0;71274.4;851.585;88.9756;-1.0;-1.0;-1;22;null;
22321;SAINT-NICOLAS-DU-PELEM;2021;31;0;94319.4;1109.61;93.7097;-1.0;-1.0;-1;22;null;
22322;SAINT-PEVER;2018;5;0;101100.0;1180.6;93.8;-1.0;-1.0;-1;22;null;
22322;SAINT-PEVER;2019;2;0;102500.0;1135.0;91.0;-1.0;-1.0;-1;22;null;
22322;SAINT-PEVER;2020;8;0;112375.0;1365.12;83.5;-1.0;-1.0;-1;22;null;
22322;SAINT-PEVER;2021;7;0;82071.4;1037.43;89.8571;-1.0;-1.0;-1;22;null;
22323;SAINT-POTAN;2018;15;0;131113.0;1306.87;98.9333;-1.0;-1.0;-1;22;null;
22323;SAINT-POTAN;2019;19;0;135845.0;1422.58;92.3684;-1.0;-1.0;-1;22;null;
22323;SAINT-POTAN;2020;11;0;130136.0;1504.36;86.6364;-1.0;-1.0;-1;22;null;
22323;SAINT-POTAN;2021;14;0;191113.0;2245.14;88.7143;-1.0;-1.0;-1;22;null;
22324;SAINT-QUAY-PERROS;2018;21;0;204301.0;1848.24;108.238;-1.0;-1.0;-1;22;null;
22324;SAINT-QUAY-PERROS;2019;12;0;167167.0;1507.5;110.25;-1.0;-1.0;-1;22;null;
22324;SAINT-QUAY-PERROS;2020;26;0;261473.0;2104.88;121.115;-1.0;-1.0;-1;22;null;
22324;SAINT-QUAY-PERROS;2021;18;0;228113.0;2254.78;103.667;-1.0;-1.0;-1;22;null;
22325;SAINT-QUAY-PORTRIEUX;2018;70;54;163971.0;2352.52;73.3226;-1.0;-1.0;-1;22;null;
22325;SAINT-QUAY-PORTRIEUX;2019;78;58;185593.0;2513.01;78.0221;-1.0;-1.0;-1;22;null;
22325;SAINT-QUAY-PORTRIEUX;2020;76;56;204938.0;2650.55;83.0833;-1.0;-1.0;-1;22;null;
22325;SAINT-QUAY-PORTRIEUX;2021;71;54;234767.0;3285.87;75.264;-1.0;-1.0;-1;22;null;
22326;SAINT-RIEUL;2018;7;0;151803.0;1362.43;108.857;-1.0;-1.0;-1;22;null;
22326;SAINT-RIEUL;2019;10;0;136150.0;1271.8;106.3;-1.0;-1.0;-1;22;null;
22326;SAINT-RIEUL;2020;4;0;128000.0;1434.25;93.25;-1.0;-1.0;-1;22;null;
22326;SAINT-RIEUL;2021;8;0;189525.0;1843.75;104.5;-1.0;-1.0;-1;22;null;
22327;SAINT-SAMSON-SUR-RANCE;2018;19;0;203124.0;1781.26;114.263;-1.0;-1.0;-1;22;Gare [codeGare=87478156, nomGare=LA HISSE, estFret=false, estVoyageur=truecommune22327];
22327;SAINT-SAMSON-SUR-RANCE;2019;27;0;188737.0;1747.59;110.815;-1.0;-1.0;-1;22;Gare [codeGare=87478156, nomGare=LA HISSE, estFret=false, estVoyageur=truecommune22327];
22327;SAINT-SAMSON-SUR-RANCE;2020;27;0;178337.0;1931.04;92.5185;-1.0;-1.0;-1;22;Gare [codeGare=87478156, nomGare=LA HISSE, estFret=false, estVoyageur=truecommune22327];
22327;SAINT-SAMSON-SUR-RANCE;2021;24;0;220887.0;2229.88;101.167;-1.0;-1.0;-1;22;Gare [codeGare=87478156, nomGare=LA HISSE, estFret=false, estVoyageur=truecommune22327];
22328;SAINT-SERVAIS;2018;11;0;75100.9;1061.0;72.9091;-1.0;-1.0;-1;22;null;
22328;SAINT-SERVAIS;2019;13;0;60227.8;768.385;78.3846;-1.0;-1.0;-1;22;null;
22328;SAINT-SERVAIS;2020;5;0;93100.0;965.8;89.6;-1.0;-1.0;-1;22;null;
22328;SAINT-SERVAIS;2021;4;0;90500.0;1229.5;74.0;-1.0;-1.0;-1;22;null;
22330;SAINT-THELO;2018;3;0;70633.3;594.333;118.667;-1.0;-1.0;-1;22;null;
